,genero,idade,idade_parceiro,raa,raa_parceiro,Mesma raa?,importancia_mesma_raca,importancia_mesma_religiao,formao,pref_parceiro_atratividade,pref_parceiro_sinceridade,pref_parceiro_inteligencia,pref_parceiro_engracado,pref_parceiro_ambicao,pref_parceiro_interessescomuns,avaliacao_atratividade,avaliacao_sinceridade,avaliacao_inteligencia,avaliacao_engracado,avaliacao_ambicao,avaliacao_interessescomuns,busco_atratividade,busco_sinceridade,busco_inteligencia,busco_engracado,busco_ambicao,busco_interessescomuns,sou_atrativo,sou_sincero,sou_inteligente,sou_engracado,sou_ambicioso,parceiro_atrativo,parceiro_sincero,parceiro_inteligente,parceiro_engracado,parceiro_ambicioso,interessescomunsparceiro,esportes,esportes_tv,exercicio,jantares,museus,arte,trilhas,videogames,leitura,tv,teatro,filmes,shows,musica,shopping,yoga,correlacao_interesses,expectativas,quantos_acho_vao_gostar_demim,quantos_matches_acho_terei,gostou_parceiro,parceiro_gostou_demim_acho,conhecia_parceiro,decisao,decisao_parceiro,match
5235,b'female',29,30,b'Other',b'Asian/Pacific Islander/Asian-American',b'0',6,6,b'Music Education',50,10,10,10,5,15,7,6,5,5,5,6,20,20,20,10,10,20,9,10,9,9,8,7,7,7,6,6,7,8,5,10,10,10,10,8,4,5,8,9,9,10,10,7,7,0.43,9,,5,7,6,0,b'0',b'1',nao
5236,b'female',29,27,b'Other',b'European/Caucasian-American',b'0',6,6,b'Music Education',30,20,15,15,8,12,5,5,4,4,4,3,20,20,20,10,10,20,9,10,9,9,8,9,7,8,8,8,8,8,5,10,10,10,10,8,4,5,8,9,9,10,10,7,7,-0.06,9,,5,9,6,0,b'1',b'0',nao
5237,b'female',29,25,b'Other',b'Asian/Pacific Islander/Asian-American',b'0',6,6,b'Music Education',30,10,15,20,15,10,5,9,8,6,5,5,20,20,20,10,10,20,9,10,9,9,8,7,7,8,8,8,7,8,5,10,10,10,10,8,4,5,8,9,9,10,10,7,7,0.36,9,,5,8,6,0,b'1',b'0',nao
5238,b'female',29,26,b'Other',b'Asian/Pacific Islander/Asian-American',b'0',6,6,b'Music Education',25,20,10,20,15,10,6,8,6,5,6,2,20,20,20,10,10,20,9,10,9,9,8,6,5,6,5,5,5,8,5,10,10,10,10,8,4,5,8,9,9,10,10,7,7,-0.34,9,,5,5,5,0,b'0',b'0',nao
5239,b'female',29,29,b'Other',b'European/Caucasian-American',b'0',6,6,b'Music Education',25,15,20,20,10,10,7,9,7,6,5,5,20,20,20,10,10,20,9,10,9,9,8,6,6,6,5,5,6,8,5,10,10,10,10,8,4,5,8,9,9,10,10,7,7,0.16,9,,5,6,5,0,b'0',b'0',nao
5240,b'female',25,34,b'Asian/Pacific Islander/Asian-American',b'European/Caucasian-American',b'0',7,7,b'music education',30,20,30,5,5,10,4,9,4,3,3,3,15,10,25,25,10,15,6,6,6,6,6,4,4,5,4,5,,3,4,5,8,9,9,8,8,6,4,9,9,8,9,8,5,0.53,5,,5,4,4,0,b'0',b'0',nao
5241,b'female',25,30,b'Asian/Pacific Islander/Asian-American',b'European/Caucasian-American',b'0',7,7,b'music education',20.51,14.53,24.79,17.09,5.98,17.09,6,8,8,6,6,6,15,10,25,25,10,15,6,6,6,6,6,5,6,8,5,6,,3,4,5,8,9,9,8,8,6,4,9,9,8,9,8,5,0.31,5,,5,5,5,0,b'1',b'0',nao
5242,b'female',25,23,b'Asian/Pacific Islander/Asian-American',b'Asian/Pacific Islander/Asian-American',b'1',7,7,b'music education',25,20,20,20,5,10,5,7,6,5,6,4,15,10,25,25,10,15,6,6,6,6,6,6,8,8,7,6,,3,4,5,8,9,9,8,8,6,4,9,9,8,9,8,5,0.2,5,,5,6,5,0,b'1',b'0',nao
5243,b'female',25,27,b'Asian/Pacific Islander/Asian-American',b'Latino/Hispanic American',b'0',7,7,b'music education',25,25,25,15,10,0,5,8,7,6,6,4,15,10,25,25,10,15,6,6,6,6,6,6,7,8,8,6,7,3,4,5,8,9,9,8,8,6,4,9,9,8,9,8,5,-0.29,5,,5,7,5,0,b'1',b'0',nao
5244,b'female',25,30,b'Asian/Pacific Islander/Asian-American',b'European/Caucasian-American',b'0',7,7,b'music education',31.58,10.53,15.79,21.05,10.53,10.53,4,6,7,5,7,4,15,10,25,25,10,15,6,6,6,6,6,6,6,7,6,6,,3,4,5,8,9,9,8,8,6,4,9,9,8,9,8,5,0.53,5,,5,6,5,0,b'1',b'0',nao
5245,b'female',25,27,b'Asian/Pacific Islander/Asian-American',b'European/Caucasian-American',b'0',7,7,b'music education',14,18,17,16,15,20,4,7,6,4,3,2,15,10,25,25,10,15,6,6,6,6,6,5,8,7,5,6,5,3,4,5,8,9,9,8,8,6,4,9,9,8,9,8,5,0.56,5,,5,5,5,0,b'1',b'0',nao
5246,b'female',25,27,b'Asian/Pacific Islander/Asian-American',b'European/Caucasian-American',b'0',7,7,b'music education',30,15,20,25,5,5,,,,,,,15,10,25,25,10,15,6,6,6,6,6,,,,,,,3,4,5,8,9,9,8,8,6,4,9,9,8,9,8,5,-0.39,5,,5,,,,b'0',b'0',nao
5247,b'female',25,24,b'Asian/Pacific Islander/Asian-American',b'Other',b'0',7,7,b'music education',20,10,25,20,10,15,,,,,,,15,10,25,25,10,15,6,6,6,6,6,,,,,,,3,4,5,8,9,9,8,8,6,4,9,9,8,9,8,5,0.32,5,,5,,,,b'0',b'0',nao
5248,b'female',25,25,b'Asian/Pacific Islander/Asian-American',b'European/Caucasian-American',b'0',7,7,b'music education',17,18,28,27,5,5,6,10,9,5,5,6,15,10,25,25,10,15,6,6,6,6,6,8,8,8,7,7,,3,4,5,8,9,9,8,8,6,4,9,9,8,9,8,5,0.42,5,,5,8,5,0,b'1',b'1',sim
5249,b'female',25,28,b'Asian/Pacific Islander/Asian-American',b'European/Caucasian-American',b'0',7,7,b'music education',50,10,10,10,10,10,5,9,5,5,6,2,15,10,25,25,10,15,6,6,6,6,6,6,7,7,7,7,,3,4,5,8,9,9,8,8,6,4,9,9,8,9,8,5,-0.27,5,,5,6,5,0,b'1',b'0',nao
5250,b'female',25,27,b'Asian/Pacific Islander/Asian-American',b'European/Caucasian-American',b'0',7,7,b'music education',40,0,10,50,0,0,4,9,9,2,9,2,15,10,25,25,10,15,6,6,6,6,6,7,7,7,7,7,7,3,4,5,8,9,9,8,8,6,4,9,9,8,9,8,5,-0.32,5,,5,8,5,0,b'1',b'0',nao
5251,b'female',25,27,b'Asian/Pacific Islander/Asian-American',b'European/Caucasian-American',b'0',7,7,b'music education',30,15,15,20,5,15,5,9,8,4,4,4,15,10,25,25,10,15,6,6,6,6,6,7,8,8,8,8,,3,4,5,8,9,9,8,8,6,4,9,9,8,9,8,5,-0.06,5,,5,8,5,0,b'1',b'0',nao
5252,b'female',25,29,b'Asian/Pacific Islander/Asian-American',b'Latino/Hispanic American',b'0',7,7,b'music education',75,5,5,10,0,5,6,6,6,7,4,0,15,10,25,25,10,15,6,6,6,6,6,7,7,8,7,7,,3,4,5,8,9,9,8,8,6,4,9,9,8,9,8,5,-0.06,5,,5,8,5,0,b'1',b'0',nao
5253,b'female',25,30,b'Asian/Pacific Islander/Asian-American',b'Asian/Pacific Islander/Asian-American',b'1',7,7,b'music education',50,10,10,10,5,15,5,5,6,4,6,5,15,10,25,25,10,15,6,6,6,6,6,6,7,7,6,6,,3,4,5,8,9,9,8,8,6,4,9,9,8,9,8,5,-0.08,5,,5,7,5,0,b'1',b'0',nao
5254,b'female',25,27,b'Asian/Pacific Islander/Asian-American',b'European/Caucasian-American',b'0',7,7,b'music education',30,20,15,15,8,12,2,4,4,2,3,2,15,10,25,25,10,15,6,6,6,6,6,6,6,6,5,5,,3,4,5,8,9,9,8,8,6,4,9,9,8,9,8,5,-0.52,5,,5,4,4,0,b'0',b'0',nao
5255,b'female',25,25,b'Asian/Pacific Islander/Asian-American',b'Asian/Pacific Islander/Asian-American',b'1',7,7,b'music education',30,10,15,20,15,10,5,9,8,5,5,4,15,10,25,25,10,15,6,6,6,6,6,7,7,7,6,5,5,3,4,5,8,9,9,8,8,6,4,9,9,8,9,8,5,0.5,5,,5,7,5,0,b'1',b'0',nao
5256,b'female',25,26,b'Asian/Pacific Islander/Asian-American',b'Asian/Pacific Islander/Asian-American',b'1',7,7,b'music education',25,20,10,20,15,10,6,9,9,6,7,4,15,10,25,25,10,15,6,6,6,6,6,4,5,7,4,6,,3,4,5,8,9,9,8,8,6,4,9,9,8,9,8,5,-0.46,5,,5,4,4,0,b'0',b'0',nao
5257,b'female',25,29,b'Asian/Pacific Islander/Asian-American',b'European/Caucasian-American',b'0',7,7,b'music education',25,15,20,20,10,10,7,10,6,8,5,5,15,10,25,25,10,15,6,6,6,6,6,4,5,6,4,6,,3,4,5,8,9,9,8,8,6,4,9,9,8,9,8,5,-0.37,5,,5,4,4,0,b'0',b'0',nao
5258,b'female',22,34,b'European/Caucasian-American',b'European/Caucasian-American',b'1',9,8,b'Clinical Psychology',30,20,30,5,5,10,10,9,9,10,9,9,20,10,20,20,20,10,7,7,10,8,8,1,10,4,6,6,4,10,10,10,10,8,8,1,1,8,10,10,10,10,10,10,6,0.26,7,,12,5,6,0,b'0',b'0',nao
5259,b'female',22,30,b'European/Caucasian-American',b'European/Caucasian-American',b'1',9,8,b'Clinical Psychology',20.51,14.53,24.79,17.09,5.98,17.09,6,8,8,8,8,8,20,10,20,20,20,10,7,7,10,8,8,4,10,10,10,7,10,10,10,10,10,8,8,1,1,8,10,10,10,10,10,10,6,-0.03,7,,12,7,8,0,b'1',b'1',sim
5260,b'female',22,23,b'European/Caucasian-American',b'Asian/Pacific Islander/Asian-American',b'0',9,8,b'Clinical Psychology',25,20,20,20,5,10,7,7,8,8,8,7,20,10,20,20,20,10,7,7,10,8,8,1,10,4,3,5,2,10,10,10,10,8,8,1,1,8,10,10,10,10,10,10,6,-0.25,7,,12,4,5,0,b'0',b'1',nao
5261,b'female',22,27,b'European/Caucasian-American',b'Latino/Hispanic American',b'0',9,8,b'Clinical Psychology',25,25,25,15,10,0,8,7,7,9,8,8,20,10,20,20,20,10,7,7,10,8,8,7,10,8,8,,8,10,10,10,10,8,8,1,1,8,10,10,10,10,10,10,6,0.6,7,,12,6,8,0,b'1',b'1',sim
5262,b'female',22,30,b'European/Caucasian-American',b'European/Caucasian-American',b'1',9,8,b'Clinical Psychology',31.58,10.53,15.79,21.05,10.53,10.53,8,6,7,8,7,6,20,10,20,20,20,10,7,7,10,8,8,9,10,8,9,7,9,10,10,10,10,8,8,1,1,8,10,10,10,10,10,10,6,-0.1,7,,12,9,8,0,b'1',b'1',sim
5263,b'female',22,27,b'European/Caucasian-American',b'European/Caucasian-American',b'1',9,8,b'Clinical Psychology',14,18,17,16,15,20,8,7,7,9,8,7,20,10,20,20,20,10,7,7,10,8,8,9,10,10,10,9,8,10,10,10,10,8,8,1,1,8,10,10,10,10,10,10,6,-0.02,7,,12,9,9,0,b'1',b'1',sim
5264,b'female',22,27,b'European/Caucasian-American',b'European/Caucasian-American',b'1',9,8,b'Clinical Psychology',30,15,20,25,5,5,7,8,7,8,7,8,20,10,20,20,20,10,7,7,10,8,8,2,8,6,4,4,10,10,10,10,10,8,8,1,1,8,10,10,10,10,10,10,6,0.27,7,,12,5,7,0,b'0',b'0',nao
5265,b'female',22,24,b'European/Caucasian-American',b'Other',b'0',9,8,b'Clinical Psychology',20,10,25,20,10,15,7,8,8,8,8,9,20,10,20,20,20,10,7,7,10,8,8,8,9,9,9,10,9,10,10,10,10,8,8,1,1,8,10,10,10,10,10,10,6,0.11,7,,12,9,8,0,b'1',b'1',sim
5266,b'female',22,25,b'European/Caucasian-American',b'European/Caucasian-American',b'1',9,8,b'Clinical Psychology',17,18,28,27,5,5,10,9,10,10,10,10,20,10,20,20,20,10,7,7,10,8,8,5,10,8,10,6,10,10,10,10,10,8,8,1,1,8,10,10,10,10,10,10,6,0.22,7,,12,8,10,0,b'1',b'1',sim
5267,b'female',22,28,b'European/Caucasian-American',b'European/Caucasian-American',b'1',9,8,b'Clinical Psychology',50,10,10,10,10,10,6,8,6,8,6,8,20,10,20,20,20,10,7,7,10,8,8,7,9,9,9,9,8,10,10,10,10,8,8,1,1,8,10,10,10,10,10,10,6,0.31,7,,12,8,,,b'1',b'0',nao
5268,b'female',22,27,b'European/Caucasian-American',b'European/Caucasian-American',b'1',9,8,b'Clinical Psychology',40,0,10,50,0,0,6,8,7,10,7,10,20,10,20,20,20,10,7,7,10,8,8,9,10,10,10,10,9,10,10,10,10,8,8,1,1,8,10,10,10,10,10,10,6,0.43,7,,12,9,8,0,b'1',b'1',sim
5269,b'female',22,27,b'European/Caucasian-American',b'European/Caucasian-American',b'1',9,8,b'Clinical Psychology',30,15,15,20,5,15,7,7,6,7,7,8,20,10,20,20,20,10,7,7,10,8,8,4,8,7,7,6,6,10,10,10,10,8,8,1,1,8,10,10,10,10,10,10,6,0.54,7,,12,6,6,0,b'1',b'1',sim
5270,b'female',22,29,b'European/Caucasian-American',b'Latino/Hispanic American',b'0',9,8,b'Clinical Psychology',75,5,5,10,0,5,7,9,9,9,9,10,20,10,20,20,20,10,7,7,10,8,8,7,7,10,10,9,9,10,10,10,10,8,8,1,1,8,10,10,10,10,10,10,6,0.04,7,,12,8,8,0,b'1',b'0',nao
5271,b'female',22,30,b'European/Caucasian-American',b'Asian/Pacific Islander/Asian-American',b'0',9,8,b'Clinical Psychology',50,10,10,10,5,15,6,4,3,5,4,6,20,10,20,20,20,10,7,7,10,8,8,,,,,,,10,10,10,10,8,8,1,1,8,10,10,10,10,10,10,6,0.54,7,,12,,,,b'0',b'0',nao
5272,b'female',22,27,b'European/Caucasian-American',b'European/Caucasian-American',b'1',9,8,b'Clinical Psychology',30,20,15,15,8,12,2,3,6,4,6,3,20,10,20,20,20,10,7,7,10,8,8,7,10,6,6,6,3,10,10,10,10,8,8,1,1,8,10,10,10,10,10,10,6,0.49,7,,12,5,6,0,b'1',b'0',nao
5273,b'female',22,25,b'European/Caucasian-American',b'Asian/Pacific Islander/Asian-American',b'0',9,8,b'Clinical Psychology',30,10,15,20,15,10,6,8,7,4,6,6,20,10,20,20,20,10,7,7,10,8,8,4,10,10,3,10,2,10,10,10,10,8,8,1,1,8,10,10,10,10,10,10,6,0.11,7,,12,5,4,0,b'0',b'0',nao
5274,b'female',22,26,b'European/Caucasian-American',b'Asian/Pacific Islander/Asian-American',b'0',9,8,b'Clinical Psychology',25,20,10,20,15,10,6,7,6,8,5,4,20,10,20,20,20,10,7,7,10,8,8,2,8,10,4,4,2,10,10,10,10,8,8,1,1,8,10,10,10,10,10,10,6,0.29,7,,12,4,5,,b'0',b'0',nao
5275,b'female',22,29,b'European/Caucasian-American',b'European/Caucasian-American',b'1',9,8,b'Clinical Psychology',25,15,20,20,10,10,6,6,5,8,6,5,20,10,20,20,20,10,7,7,10,8,8,7,9,8,10,7,7,10,10,10,10,8,8,1,1,8,10,10,10,10,10,10,6,0.36,7,,12,7,7,0,b'1',b'0',nao
5276,b'female',24,34,b'European/Caucasian-American',b'European/Caucasian-American',b'1',10,2,b'Clinical Psychology',30,20,30,5,5,10,7,8,6,7,7,4,50,20,10,5,10,5,6,10,8,8,8,4,8,7,9,8,7,9,1,7,8,7,7,7,1,9,2,9,9,9,9,9,2,0.41,7,,2,4,2,,b'0',b'0',nao
5277,b'female',24,30,b'European/Caucasian-American',b'European/Caucasian-American',b'1',10,2,b'Clinical Psychology',20.51,14.53,24.79,17.09,5.98,17.09,8,8,8,8,8,8,50,20,10,5,10,5,6,10,8,8,8,5,8,9,8,8,7,9,1,7,8,7,7,7,1,9,2,9,9,9,9,9,2,0.64,7,,2,5,4,0,b'0',b'1',nao
5278,b'female',24,23,b'European/Caucasian-American',b'Asian/Pacific Islander/Asian-American',b'0',10,2,b'Clinical Psychology',25,20,20,20,5,10,6,8,8,7,8,7,50,20,10,5,10,5,6,10,8,8,8,5,6,7,7,8,7,9,1,7,8,7,7,7,1,9,2,9,9,9,9,9,2,0.36,7,,2,5,3,0,b'0',b'1',nao
5279,b'female',24,27,b'European/Caucasian-American',b'Latino/Hispanic American',b'0',10,2,b'Clinical Psychology',25,25,25,15,10,0,7,9,9,8,9,7,50,20,10,5,10,5,6,10,8,8,8,5,10,9,9,8,9,9,1,7,8,7,7,7,1,9,2,9,9,9,9,9,2,0.09,7,,2,7,3,,b'0',b'1',nao
5280,b'female',24,30,b'European/Caucasian-American',b'European/Caucasian-American',b'1',10,2,b'Clinical Psychology',31.58,10.53,15.79,21.05,10.53,10.53,9,7,6,8,5,8,50,20,10,5,10,5,6,10,8,8,8,8,9,9,9,9,10,9,1,7,8,7,7,7,1,9,2,9,9,9,9,9,2,0.65,7,,2,6,7,0,b'0',b'1',nao
5281,b'female',24,27,b'European/Caucasian-American',b'European/Caucasian-American',b'1',10,2,b'Clinical Psychology',14,18,17,16,15,20,9,8,9,9,9,8,50,20,10,5,10,5,6,10,8,8,8,9,8,7,8,8,9,9,1,7,8,7,7,7,1,9,2,9,9,9,9,9,2,0.53,7,,2,9,7,0,b'1',b'1',sim
5282,b'female',24,27,b'European/Caucasian-American',b'European/Caucasian-American',b'1',10,2,b'Clinical Psychology',30,15,20,25,5,5,7,7,6,8,6,5,50,20,10,5,10,5,6,10,8,8,8,7,6,8,6,7,8,9,1,7,8,7,7,7,1,9,2,9,9,9,9,9,2,0.07,7,,2,5,2,0,b'0',b'0',nao
5283,b'female',24,24,b'European/Caucasian-American',b'Other',b'0',10,2,b'Clinical Psychology',20,10,25,20,10,15,7,8,7,8,7,7,50,20,10,5,10,5,6,10,8,8,8,7,6,5,5,5,5,9,1,7,8,7,7,7,1,9,2,9,9,9,9,9,2,0.06,7,,2,4,5,,b'0',b'0',nao
5284,b'female',24,25,b'European/Caucasian-American',b'European/Caucasian-American',b'1',10,2,b'Clinical Psychology',17,18,28,27,5,5,,,,,,,50,20,10,5,10,5,6,10,8,8,8,,,,,,,9,1,7,8,7,7,7,1,9,2,9,9,9,9,9,2,0.23,7,,2,,,,b'0',b'1',nao
5285,b'female',24,28,b'European/Caucasian-American',b'European/Caucasian-American',b'1',10,2,b'Clinical Psychology',50,10,10,10,10,10,8,8,8,8,7,7,50,20,10,5,10,5,6,10,8,8,8,,,,,,,9,1,7,8,7,7,7,1,9,2,9,9,9,9,9,2,0.25,7,,2,,,,b'0',b'1',nao
5286,b'female',24,27,b'European/Caucasian-American',b'European/Caucasian-American',b'1',10,2,b'Clinical Psychology',40,0,10,50,0,0,8,6,5,7,5,5,50,20,10,5,10,5,6,10,8,8,8,9,8,8,8,8,7,9,1,7,8,7,7,7,1,9,2,9,9,9,9,9,2,0.09,7,,2,8,6,,b'0',b'1',nao
5287,b'female',24,27,b'European/Caucasian-American',b'European/Caucasian-American',b'1',10,2,b'Clinical Psychology',30,15,15,20,5,15,9,8,7,7,6,6,50,20,10,5,10,5,6,10,8,8,8,5,6,7,8,5,5,9,1,7,8,7,7,7,1,9,2,9,9,9,9,9,2,-0.01,7,,2,5,4,,b'0',b'1',nao
5288,b'female',24,29,b'European/Caucasian-American',b'Latino/Hispanic American',b'0',10,2,b'Clinical Psychology',75,5,5,10,0,5,8,9,9,8,8,8,50,20,10,5,10,5,6,10,8,8,8,9,8,8,7,8,8,9,1,7,8,7,7,7,1,9,2,9,9,9,9,9,2,0.44,7,,2,4,7,0,b'1',b'0',nao
5289,b'female',24,30,b'European/Caucasian-American',b'Asian/Pacific Islander/Asian-American',b'0',10,2,b'Clinical Psychology',50,10,10,10,5,15,7,6,5,5,6,5,50,20,10,5,10,5,6,10,8,8,8,,,,,,,9,1,7,8,7,7,7,1,9,2,9,9,9,9,9,2,0.1,7,,2,,,,b'0',b'1',nao
5290,b'female',24,27,b'European/Caucasian-American',b'European/Caucasian-American',b'1',10,2,b'Clinical Psychology',30,20,15,15,8,12,2,4,4,2,5,2,50,20,10,5,10,5,6,10,8,8,8,9,6,7,7,7,7,9,1,7,8,7,7,7,1,9,2,9,9,9,9,9,2,0.15,7,,2,8,7,0,b'1',b'0',nao
5291,b'female',24,25,b'European/Caucasian-American',b'Asian/Pacific Islander/Asian-American',b'0',10,2,b'Clinical Psychology',30,10,15,20,15,10,7,8,7,5,6,5,50,20,10,5,10,5,6,10,8,8,8,7,9,9,9,8,7,9,1,7,8,7,7,7,1,9,2,9,9,9,9,9,2,0.08,7,,2,6,5,0,b'0',b'0',nao
5292,b'female',24,26,b'European/Caucasian-American',b'Asian/Pacific Islander/Asian-American',b'0',10,2,b'Clinical Psychology',25,20,10,20,15,10,7,6,6,7,6,5,50,20,10,5,10,5,6,10,8,8,8,6,7,8,9,8,5,9,1,7,8,7,7,7,1,9,2,9,9,9,9,9,2,-0.21,7,,2,4,4,0,b'0',b'0',nao
5293,b'female',24,29,b'European/Caucasian-American',b'European/Caucasian-American',b'1',10,2,b'Clinical Psychology',25,15,20,20,10,10,7,8,5,8,6,5,50,20,10,5,10,5,6,10,8,8,8,7,6,6,5,6,5,9,1,7,8,7,7,7,1,9,2,9,9,9,9,9,2,0.52,7,,2,5,5,0,b'0',b'1',nao
5294,b'female',27,34,b'European/Caucasian-American',b'European/Caucasian-American',b'1',2,4,b'Counseling Psychology',30,20,30,5,5,10,9,10,9,8,9,7,15,25,20,20,0,20,7,10,8,9,6,4,8,7,5,,5,10,9,8,10,8,5,7,1,8,9,8,9,7,10,5,6,0.14,4,,1,5,6,0,b'0',b'0',nao
5295,b'female',27,30,b'European/Caucasian-American',b'European/Caucasian-American',b'1',2,4,b'Counseling Psychology',20.51,14.53,24.79,17.09,5.98,17.09,,,,,,,15,25,20,20,0,20,7,10,8,9,6,,,,,,,10,9,8,10,8,5,7,1,8,9,8,9,7,10,5,6,0.12,4,,1,,,,b'0',b'0',nao
5296,b'female',27,23,b'European/Caucasian-American',b'Asian/Pacific Islander/Asian-American',b'0',2,4,b'Counseling Psychology',25,20,20,20,5,10,,,,,,,15,25,20,20,0,20,7,10,8,9,6,,,,,,,10,9,8,10,8,5,7,1,8,9,8,9,7,10,5,6,-0.17,4,,1,,,,b'0',b'0',nao
5297,b'female',27,27,b'European/Caucasian-American',b'Latino/Hispanic American',b'0',2,4,b'Counseling Psychology',25,25,25,15,10,0,9,7,9,4,9,6,15,25,20,20,0,20,7,10,8,9,6,7,6,7,6,6,5,10,9,8,10,8,5,7,1,8,9,8,9,7,10,5,6,0.45,4,,1,6,5,0,b'0',b'0',nao
5298,b'female',27,30,b'European/Caucasian-American',b'European/Caucasian-American',b'1',2,4,b'Counseling Psychology',31.58,10.53,15.79,21.05,10.53,10.53,9.9,8,8,8,8,9,15,25,20,20,0,20,7,10,8,9,6,5,7,7,7,6,6,10,9,8,10,8,5,7,1,8,9,8,9,7,10,5,6,0.09,4,,1,7,6,0,b'0',b'1',nao
5299,b'female',27,27,b'European/Caucasian-American',b'European/Caucasian-American',b'1',2,4,b'Counseling Psychology',14,18,17,16,15,20,,,,,,,15,25,20,20,0,20,7,10,8,9,6,,,,,,,10,9,8,10,8,5,7,1,8,9,8,9,7,10,5,6,-0.05,4,,1,,,,b'0',b'0',nao
5300,b'female',27,27,b'European/Caucasian-American',b'European/Caucasian-American',b'1',2,4,b'Counseling Psychology',30,15,20,25,5,5,9,7,8,6,7,7,15,25,20,20,0,20,7,10,8,9,6,5,9,7,6,,7,10,9,8,10,8,5,7,1,8,9,8,9,7,10,5,6,0.21,4,,1,8,5,0,b'1',b'1',sim
5301,b'female',27,24,b'European/Caucasian-American',b'Other',b'0',2,4,b'Counseling Psychology',20,10,25,20,10,15,7,7,8,7,7,7,15,25,20,20,0,20,7,10,8,9,6,7,9,7,7,7,7,10,9,8,10,8,5,7,1,8,9,8,9,7,10,5,6,-0.1,4,,1,7,6,0,b'0',b'1',nao
5302,b'female',27,25,b'European/Caucasian-American',b'European/Caucasian-American',b'1',2,4,b'Counseling Psychology',17,18,28,27,5,5,,,,,,,15,25,20,20,0,20,7,10,8,9,6,,,,,,,10,9,8,10,8,5,7,1,8,9,8,9,7,10,5,6,0.42,4,,1,,,,b'0',b'0',nao
5303,b'female',27,28,b'European/Caucasian-American',b'European/Caucasian-American',b'1',2,4,b'Counseling Psychology',50,10,10,10,10,10,,,,,,,15,25,20,20,0,20,7,10,8,9,6,,,,,,,10,9,8,10,8,5,7,1,8,9,8,9,7,10,5,6,0.46,4,,1,,,,b'0',b'0',nao
5304,b'female',27,27,b'European/Caucasian-American',b'European/Caucasian-American',b'1',2,4,b'Counseling Psychology',40,0,10,50,0,0,7,7,6,2,4,3,15,25,20,20,0,20,7,10,8,9,6,7,6,7,5,6,5,10,9,8,10,8,5,7,1,8,9,8,9,7,10,5,6,0.51,4,,1,6,5,0,b'0',b'0',nao
5305,b'female',27,27,b'European/Caucasian-American',b'European/Caucasian-American',b'1',2,4,b'Counseling Psychology',30,15,15,20,5,15,,,,,,,15,25,20,20,0,20,7,10,8,9,6,,,,,,,10,9,8,10,8,5,7,1,8,9,8,9,7,10,5,6,0.6,4,,1,,,,b'0',b'0',nao
5306,b'female',27,29,b'European/Caucasian-American',b'Latino/Hispanic American',b'0',2,4,b'Counseling Psychology',75,5,5,10,0,5,,,,,,,15,25,20,20,0,20,7,10,8,9,6,,,,,,,10,9,8,10,8,5,7,1,8,9,8,9,7,10,5,6,0.02,4,,1,,,,b'0',b'0',nao
5307,b'female',27,30,b'European/Caucasian-American',b'Asian/Pacific Islander/Asian-American',b'0',2,4,b'Counseling Psychology',50,10,10,10,5,15,6,6,6,4,5,5,15,25,20,20,0,20,7,10,8,9,6,4,6,7,4,7,4,10,9,8,10,8,5,7,1,8,9,8,9,7,10,5,6,0.54,4,,1,4,5,0,b'0',b'0',nao
5308,b'female',27,27,b'European/Caucasian-American',b'European/Caucasian-American',b'1',2,4,b'Counseling Psychology',30,20,15,15,8,12,6,8,8,5,5,3,15,25,20,20,0,20,7,10,8,9,6,5,6,6,5,,5,10,9,8,10,8,5,7,1,8,9,8,9,7,10,5,6,0.55,4,,1,4,4,0,b'0',b'1',nao
5309,b'female',27,25,b'European/Caucasian-American',b'Asian/Pacific Islander/Asian-American',b'0',2,4,b'Counseling Psychology',30,10,15,20,15,10,9,9,9,6,8,7,15,25,20,20,0,20,7,10,8,9,6,5,6,7,7,8,7,10,9,8,10,8,5,7,1,8,9,8,9,7,10,5,6,-0.03,4,,1,7,6,0,b'0',b'0',nao
5310,b'female',27,26,b'European/Caucasian-American',b'Asian/Pacific Islander/Asian-American',b'0',2,4,b'Counseling Psychology',25,20,10,20,15,10,,,,,,,15,25,20,20,0,20,7,10,8,9,6,,,,,,,10,9,8,10,8,5,7,1,8,9,8,9,7,10,5,6,0.18,4,,1,,,,b'0',b'0',nao
5311,b'female',27,29,b'European/Caucasian-American',b'European/Caucasian-American',b'1',2,4,b'Counseling Psychology',25,15,20,20,10,10,,,,,,,15,25,20,20,0,20,7,10,8,9,6,,,,,,,10,9,8,10,8,5,7,1,8,9,8,9,7,10,5,6,0.46,4,,1,,,,b'0',b'0',nao
5312,b'female',27,34,b'Asian/Pacific Islander/Asian-American',b'European/Caucasian-American',b'0',10,10,b'education',30,20,30,5,5,10,7,8,9,5,5,5,15,20,20,20,20,5,6,10,7,7,6,2,6,6,0,3,0,2,6,10,10,10,10,8,1,10,6,10,8,7,7,8,1,0.53,1,,1,0,0,0,b'0',b'0',nao
5313,b'female',27,30,b'Asian/Pacific Islander/Asian-American',b'European/Caucasian-American',b'0',10,10,b'education',20.51,14.53,24.79,17.09,5.98,17.09,7,7,7,7,7,7,15,20,20,20,20,5,6,10,7,7,6,3,7,7,4,5,3,2,6,10,10,10,10,8,1,10,6,10,8,7,7,8,1,0.07,1,,1,3,2,0,b'0',b'0',nao
